"","x"
"15908",0.179055094718933
"15909",0.16193750500679
"15910",0.144040241837502
"15911",0.132897421717644
"15912",0.130023643374443
"15913",0.130380123853683
"15914",0.128664836287498
"15915",0.120450653135777
"15916",0.10881482064724
"15917",0.101723067462444
"15918",0.100043311715126
"15919",0.103420801460743
"15920",0.109121173620224
"15921",0.110860981047153
"15922",0.105924822390079
"15923",0.0928109809756279
"15924",0.0847026258707047
"15925",0.0800450444221497
"15926",0.0805525183677673
"15927",0.0816514268517494
"15928",0.0791825205087662
"15929",0.0742862373590469
"15930",0.0658091530203819
"15931",0.0609762482345104
"15932",0.0617392659187317
"15933",0.0583682917058468
"15934",0.0478388853371143
"15935",0.0323487892746925
"15936",0.0252252258360386
"15937",0.0293780416250229
"15938",0.035281028598547
"15939",0.0399764254689217
"15940",0.0399250388145447
"15941",0.035820797085762
"15942",0.0311743635684252
"15943",0.0313032530248165
"15944",0.0367152579128742
"15945",0.0444482713937759
"15946",0.0462226010859013
"15947",0.0504526346921921
"15948",0.0474856086075306
"15949",0.0457147546112537
"15950",0.0396341644227505
"15951",0.0438023917376995
"15952",0.0449514016509056
"15953",0.0419742316007614
"15954",0.0335756167769432
"15955",0.029446242377162
"15956",0.0313131138682365
"15957",0.0410040467977524
"15958",0.0487955361604691
"15959",0.0535746142268181
"15960",0.0486464016139507
"15961",0.0425271652638912
"15962",0.0376186445355415
"15963",0.0316031910479069
"15964",0.03646594658494
"15965",0.0358976013958454
"15966",0.0424399375915527
"15967",0.038762342184782
"15968",0.038762379437685
"15969",0.0341285802423954
"15970",0.0416061654686928
"15971",0.0495310723781586
"15972",0.052543867379427
"15973",0.0427931509912014
"15974",0.0337219424545765
"15975",0.0324946269392967
"15976",0.0378092341125011
"15977",0.0435943491756916
"15978",0.0462786145508289
"15979",0.0496120974421501
"15980",0.0495650544762611
"15981",0.0536583885550499
"15982",0.0589025467634201
"15983",0.0694621354341507
"15984",0.0730739012360573
"15985",0.0707687586545944
"15986",0.0620827563107014
"15987",0.0605665296316147
"15988",0.0646505355834961
"15989",0.077745646238327
"15990",0.0944099724292755
"15991",0.10243909060955
"15992",0.104346796870232
"15993",0.0994431972503662
"15994",0.104579754173756
"15995",0.128136083483696
"15996",0.161583840847015
"15997",0.0826241597533226
"15998",0.108940616250038
"15999",0.121838547289371
"16000",0.11919254809618
"16001",0.0998188778758049
"16002",0.0881339386105537
"16003",0.103584706783295
"16004",0.176915526390076
"16005",0.242255046963692
"16006",0.336821228265762
"16007",0.393392235040665
"16008",0.442606151103973
"16009",0.430805385112762
"16010",0.408685833215714
"16011",0.396833419799805
"16012",0.385251432657242
"16013",0.366848289966583
"16014",0.347808748483658
"16015",0.345353960990906
"16016",0.351625680923462
"16017",0.360533118247986
"16018",0.349486798048019
"16019",0.332926511764526
"16020",0.316687762737274
"16021",0.307964712381363
"16022",0.296231329441071
"16023",0.289582133293152
"16024",0.284812748432159
"16025",0.278834283351898
"16026",0.259062618017197
"16027",0.244175955653191
"16028",0.23600110411644
"16029",0.239282101392746
"16030",0.237130209803581
"16031",0.222541898488998
"16032",0.207019180059433
"16033",0.190023511648178
"16034",0.186793893575668
"16035",0.184783115983009
"16036",0.181611031293869
"16037",0.166132926940918
"16038",0.14565347135067
"16039",0.131442710757256
"16040",0.1255933791399
"16041",0.126053154468536
"16042",0.126119524240494
"16043",0.119074672460556
"16044",0.107910759747028
"16045",0.0984899029135704
"16046",0.0949510484933853
"16047",0.0972578823566437
"16048",0.106026202440262
"16049",0.109600953757763
"16050",0.105833776295185
"16051",0.0943117663264275
"16052",0.0879219472408295
"16053",0.0842912271618843
"16054",0.0829361379146576
"16055",0.0833349302411079
"16056",0.0801359042525291
"16057",0.0740229189395905
"16058",0.0691968128085136
"16059",0.0662697032094002
"16060",0.0688623487949371
"16061",0.0606935061514378
"16062",0.0508228316903114
"16063",0.035955935716629
"16064",0.0318095460534096
"16065",0.0347059480845928
"16066",0.0382132008671761
"16067",0.0446753278374672
"16068",0.047575693577528
"16069",0.04286078363657
"16070",0.0340677835047245
"16071",0.027680205181241
"16072",0.0331442952156067
"16073",0.04216668009758
"16074",0.0440679118037224
"16075",0.0465323738753796
"16076",0.0417370423674583
"16077",0.0428063794970512
"16078",0.0378937497735023
"16079",0.0383999720215797
"16080",0.0389453954994678
"16081",0.0353514812886715
"16082",0.0287902913987637
"16083",0.0222712904214859
"16084",0.0253264140337706
"16085",0.0343617461621761
"16086",0.0427410565316677
"16087",0.0462669543921947
"16088",0.0407801195979118
"16089",0.0340798646211624
"16090",0.0280287526547909
"16091",0.0244027879089117
"16092",0.0268889758735895
"16093",0.0275023207068443
"16094",0.033463429659605
"16095",0.0315971150994301
"16096",0.030996548011899
"16097",0.0280932672321796
"16098",0.0355026237666607
"16099",0.0416418686509132
"16100",0.0452525243163109
"16101",0.039057906717062
"16102",0.0330027602612972
"16103",0.0335931479930878
"16104",0.0390234887599945
"16105",0.0489737242460251
"16106",0.0499418377876282
"16107",0.0532648153603077
"16108",0.0543745942413807
"16109",0.0589620992541313
"16110",0.0635124444961548
"16111",0.0705730393528938
"16112",0.0772682726383209
"16113",0.0762542113661766
"16114",0.0705463960766792
"16115",0.070830412209034
"16116",0.0738464817404747
"16117",0.086539514362812
"16118",0.0966177433729172
"16119",0.106664650142193
"16120",0.109295524656773
"16121",0.108428411185741
"16122",0.116863153874874
"16123",0.137538731098175
"16124",0.174173280596733
"16125",0.087972566485405
"16126",0.104365758597851
"16127",0.127954766154289
"16128",0.147546321153641
"16129",0.148534029722214
"16130",0.144215613603592
"16131",0.164433106780052
"16132",0.227302506566048
"16133",0.340082377195358
"16134",0.414993643760681
"16135",0.46408087015152
"16136",0.451992213726044
"16137",0.437855988740921
"16138",0.415088534355164
"16139",0.397384911775589
"16140",0.393080979585648
"16141",0.378048360347748
"16142",0.358198404312134
"16143",0.341089487075806
"16144",0.34203314781189
"16145",0.342985719442368
"16146",0.348723143339157
"16147",0.337249279022217
"16148",0.327578902244568
"16149",0.310918509960175
"16150",0.298608034849167
"16151",0.287630319595337
"16152",0.280611872673035
"16153",0.272443532943726
"16154",0.263008296489716
"16155",0.246368870139122
"16156",0.23603019118309
"16157",0.230826213955879
"16158",0.234139412641525
"16159",0.23201709985733
"16160",0.218224674463272
"16161",0.199266508221626
"16162",0.185392051935196
"16163",0.180619493126869
"16164",0.179805293679237
"16165",0.176716208457947
"16166",0.16307207942009
"16167",0.147451117634773
"16168",0.132600665092468
"16169",0.127316921949387
"16170",0.124122843146324
"16171",0.126410245895386
"16172",0.121061831712723
"16173",0.114601038396358
"16174",0.104051880538464
"16175",0.0975516214966774
"16176",0.0956471189856529
"16177",0.10268983989954
"16178",0.105789192020893
"16179",0.102076284587383
"16180",0.0946125090122223
"16181",0.0898232311010361
"16182",0.0884728282690048
"16183",0.0853256210684776
"16184",0.0874500572681427
"16185",0.0836062207818031
"16186",0.0751164555549622
"16187",0.0715640410780907
"16188",0.0705407932400703
"16189",0.0762433186173439
"16190",0.066406361758709
"16191",0.0553026795387268
"16192",0.0391413606703281
"16193",0.0360661521553993
"16194",0.0383423715829849
"16195",0.0400502122938633
"16196",0.0458512119948864
"16197",0.0481830947101116
"16198",0.0440857708454132
"16199",0.0329476296901703
"16200",0.0289894118905067
"16201",0.0326649360358715
"16202",0.0411691889166832
"16203",0.0406683422625065
"16204",0.0437372699379921
"16205",0.0394404903054237
"16206",0.0404243171215057
"16207",0.0372441858053207
"16208",0.0353708565235138
"16209",0.0347218178212643
"16210",0.0305079277604818
"16211",0.0269660614430904
"16212",0.0222715009003878
"16213",0.0247388686984777
"16214",0.0306995995342731
"16215",0.039556834846735
"16216",0.0448423810303211
"16217",0.0423946641385555
"16218",0.0352067947387695
"16219",0.0279936138540506
"16220",0.0249937698245049
"16221",0.0268857814371586
"16222",0.0287226196378469
"16223",0.0323263593018055
"16224",0.0316741615533829
"16225",0.0310737676918507
"16226",0.0292782858014107
"16227",0.0317717790603638
"16228",0.0347719639539719
"16229",0.0353729836642742
"16230",0.0340200252830982
"16231",0.0310043506324291
"16232",0.0352243892848492
"16233",0.0406460091471672
"16234",0.0511889308691025
"16235",0.0545718558132648
"16236",0.0573859289288521
"16237",0.0584902465343475
"16238",0.0594819188117981
"16239",0.0627380833029747
"16240",0.0698268860578537
"16241",0.0789077803492546
"16242",0.0798429697751999
"16243",0.07602459192276
"16244",0.0775677189230919
"16245",0.0829296261072159
"16246",0.0949632152915001
"16247",0.0993508547544479
"16248",0.105774573981762
"16249",0.106587931513786
"16250",0.11077206581831
"16251",0.117859721183777
"16252",0.131203323602676
"16253",0.164702951908112
"16254",0.106495968997478
"16255",0.112269170582294
"16256",0.120149098336697
"16257",0.146784171462059
"16258",0.183906063437462
"16259",0.223001673817635
"16260",0.239811137318611
"16261",0.247045159339905
"16262",0.281734228134155
"16263",0.356736958026886
"16264",0.447816729545593
"16265",0.502557277679443
"16266",0.498178154230118
"16267",0.457029461860657
"16268",0.410676836967468
"16269",0.387388318777084
"16270",0.381076484918594
"16271",0.382501155138016
"16272",0.372768521308899
"16273",0.356834352016449
"16274",0.340286701917648
"16275",0.339074939489365
"16276",0.341426491737366
"16277",0.342219799757004
"16278",0.331530928611755
"16279",0.319247663021088
"16280",0.300734102725983
"16281",0.285190790891647
"16282",0.273748576641083
"16283",0.266736537218094
"16284",0.260184615850449
"16285",0.249675378203392
"16286",0.237656638026237
"16287",0.230382218956947
"16288",0.226949796080589
"16289",0.226741567254066
"16290",0.222013518214226
"16291",0.208518296480179
"16292",0.194691702723503
"16293",0.186434656381607
"16294",0.181181684136391
"16295",0.177992299199104
"16296",0.171817317605019
"16297",0.162278547883034
"16298",0.150324016809464
"16299",0.137489378452301
"16300",0.12988406419754
"16301",0.127088472247124
"16302",0.129142582416534
"16303",0.125420197844505
"16304",0.119478426873684
"16305",0.10946274548769
"16306",0.105169340968132
"16307",0.103233642876148
"16308",0.109755724668503
"16309",0.110581152141094
"16310",0.106971018016338
"16311",0.0982485413551331
"16312",0.0945997014641762
"16313",0.0938370525836945
"16314",0.0913926362991333
"16315",0.0899999290704727
"16316",0.0831042379140854
"16317",0.0721961408853531
"16318",0.0693656504154205
"16319",0.0672477707266808
"16320",0.0730887725949287
"16321",0.0650109127163887
"16322",0.0556207858026028
"16323",0.0405196882784367
"16324",0.0361713953316212
"16325",0.0372157990932465
"16326",0.0377058647572994
"16327",0.0393408201634884
"16328",0.0387278944253922
"16329",0.0346340090036392
"16330",0.0252401437610388
"16331",0.0224096346646547
"16332",0.0236600525677204
"16333",0.030391987413168
"16334",0.029838053509593
"16335",0.033507477492094
"16336",0.0321906693279743
"16337",0.0338340699672699
"16338",0.0330724865198135
"16339",0.0300041977316141
"16340",0.0329619944095612
"16341",0.0311055053025484
"16342",0.0299336463212967
"16343",0.0233856178820133
"16344",0.0228692535310984
"16345",0.0263855662196875
"16346",0.036444004625082
"16347",0.0405637659132481
"16348",0.0399632006883621
"16349",0.0327979363501072
"16350",0.0291436649858952
"16351",0.0255786012858152
"16352",0.0268287565559149
"16353",0.028074374422431
"16354",0.0329114682972431
"16355",0.030556570738554
"16356",0.0287997666746378
"16357",0.0269207805395126
"16358",0.0316007845103741
"16359",0.0363064892590046
"16360",0.036287322640419
"16361",0.0362042263150215
"16362",0.0338088683784008
"16363",0.039773304015398
"16364",0.0433618500828743
"16365",0.0550092607736588
"16366",0.0596297606825829
"16367",0.0607128255069256
"16368",0.0594995208084583
"16369",0.0587494149804115
"16370",0.062678299844265
"16371",0.0662092268466949
"16372",0.0741112157702446
"16373",0.0762664601206779
"16374",0.0767400935292244
"16375",0.0801206529140472
"16376",0.0840981155633926
"16377",0.093978263437748
"16378",0.0939257964491844
"16379",0.0960153043270111
"16380",0.0939687937498093
"16381",0.101891092956066
"16382",0.115558668971062
"16383",0.128307804465294
"16384",0.152562692761421
"16385",0.0263623017817736
"16386",0.039540559053421
"16387",0.0668794736266136
"16388",0.100924514234066
"16389",0.116967082023621
"16390",0.126608118414879
"16391",0.127117767930031
"16392",0.123941190540791
"16393",0.123056098818779
"16394",0.136557146906853
"16395",0.185356333851814
"16396",0.252903282642365
"16397",0.313316583633423
"16398",0.338709682226181
"16399",0.345943689346313
"16400",0.378594249486923
"16401",0.432466089725494
"16402",0.492041826248169
"16403",0.498574614524841
"16404",0.470153033733368
"16405",0.417843461036682
"16406",0.386725902557373
"16407",0.372100740671158
"16408",0.368828356266022
"16409",0.365590780973434
"16410",0.357040137052536
"16411",0.3450807929039
"16412",0.334932714700699
"16413",0.332551628351212
"16414",0.333541929721832
"16415",0.331958502531052
"16416",0.320855617523193
"16417",0.306339800357819
"16418",0.29035946726799
"16419",0.27673351764679
"16420",0.272359758615494
"16421",0.268329948186874
"16422",0.262940675020218
"16423",0.248336941003799
"16424",0.237039595842361
"16425",0.23066446185112
"16426",0.226447209715843
"16427",0.22595027089119
"16428",0.21760556101799
"16429",0.207526370882988
"16430",0.192130088806152
"16431",0.187688827514648
"16432",0.18290776014328
"16433",0.1796013712883
"16434",0.170332983136177
"16435",0.160777136683464
"16436",0.151783898472786
"16437",0.143192484974861
"16438",0.13557842373848
"16439",0.129892736673355
"16440",0.127776175737381
"16441",0.123378925025463
"16442",0.117986366152763
"16443",0.110840268433094
"16444",0.107735216617584
"16445",0.106081157922745
"16446",0.110537201166153
"16447",0.110652826726437
"16448",0.107656240463257
"16449",0.0978526026010513
"16450",0.093628853559494
"16451",0.0924399122595787
"16452",0.0907532200217247
"16453",0.087719053030014
"16454",0.0797613710165024
"16455",0.0701478868722916
"16456",0.0649537816643715
"16457",0.0598406754434109
"16458",0.061397846788168
"16459",0.0574475303292274
"16460",0.0509397760033607
"16461",0.0376180224120617
"16462",0.030893299728632
"16463",0.0319632478058338
"16464",0.0348227992653847
"16465",0.0340867675840855
"16466",0.0299314595758915
"16467",0.0246366523206234
"16468",0.0211883131414652
"16469",0.0230724699795246
"16470",0.023089187219739
"16471",0.0261517334729433
"16472",0.0237397570163012
"16473",0.0255613569170237
"16474",0.0248617921024561
"16475",0.025340473279357
"16476",0.0276409666985273
"16477",0.0251929350197315
"16478",0.0281382277607918
"16479",0.0304956305772066
"16480",0.0322849005460739
"16481",0.0292824171483517
"16482",0.0256575122475624
"16483",0.0262128338217735
"16484",0.0339267216622829
"16485",0.0375449620187283
"16486",0.0394152104854584
"16487",0.0334830246865749
"16488",0.033425759524107
"16489",0.0297729820013046
"16490",0.0321341976523399
"16491",0.0315304361283779
"16492",0.0357540138065815
"16493",0.0340706892311573
"16494",0.03056625649333
"16495",0.0275118667632341
"16496",0.030939282849431
"16497",0.0361944362521172
"16498",0.0373575054109097
"16499",0.0361154191195965
"16500",0.0348798595368862
"16501",0.0390142872929573
"16502",0.0413218326866627
"16503",0.0517827086150646
"16504",0.0570448637008667
"16505",0.0600822605192661
"16506",0.0577001161873341
"16507",0.057569470256567
"16508",0.0602652169764042
"16509",0.0649927258491516
"16510",0.0698859021067619
"16511",0.0714692994952202
"16512",0.070275641977787
"16513",0.0754638090729713
"16514",0.0827203914523125
"16515",0.0921894162893295
"16516",0.0942456647753716
"16517",0.0910246297717094
"16518",0.088830828666687
"16519",0.0929607599973679
"16520",0.105406045913696
"16521",0.120945863425732
"16522",0.138978138566017
"16523",0.073032483458519
"16524",0.061669509857893
"16525",0.0473318994045258
"16526",0.043786209076643
"16527",0.060470636934042
"16528",0.0906763449311256
"16529",0.120362386107445
"16530",0.133935809135437
"16531",0.138856306672096
"16532",0.137070581316948
"16533",0.13103936612606
"16534",0.13614322245121
"16535",0.166862621903419
"16536",0.231033742427826
"16537",0.301552325487137
"16538",0.35520476102829
"16539",0.38226106762886
"16540",0.397629529237747
"16541",0.423761188983917
"16542",0.446081578731537
"16543",0.467149585485458
"16544",0.451615005731583
"16545",0.423714876174927
"16546",0.378232508897781
"16547",0.360722482204437
"16548",0.350550174713135
"16549",0.35448083281517
"16550",0.354595243930817
"16551",0.35004934668541
"16552",0.340507090091705
"16553",0.330394208431244
"16554",0.327412635087967
"16555",0.329186737537384
"16556",0.32700914144516
"16557",0.318070024251938
"16558",0.30177167057991
"16559",0.284866631031036
"16560",0.273005783557892
"16561",0.26937660574913
"16562",0.271391481161118
"16563",0.266586691141129
"16564",0.254222124814987
"16565",0.242002755403519
"16566",0.239138439297676
"16567",0.235064804553986
"16568",0.233639344573021
"16569",0.2217658162117
"16570",0.213926032185555
"16571",0.199056595563889
"16572",0.192092090845108
"16573",0.182136982679367
"16574",0.176532477140427
"16575",0.169264987111092
"16576",0.160701587796211
"16577",0.151992678642273
"16578",0.141997754573822
"16579",0.134981051087379
"16580",0.131232053041458
"16581",0.132773205637932
"16582",0.128439843654633
"16583",0.11944367736578
"16584",0.108703769743443
"16585",0.105534829199314
"16586",0.106687523424625
"16587",0.110898807644844
"16588",0.109710454940796
"16589",0.104877069592476
"16590",0.0933668613433838
"16591",0.0898018032312393
"16592",0.0893098115921021
"16593",0.0913026705384254
"16594",0.0890281870961189
"16595",0.0811594724655151
"16596",0.0692264139652252
"16597",0.0609757788479328
"16598",0.0557737052440643
"16599",0.0548325255513191
"16600",0.0543527379631996
"16601",0.0484260022640228
"16602",0.0405225306749344
"16603",0.0315004289150238
"16604",0.0308077465742826
"16605",0.0318948030471802
"16606",0.0336050279438496
"16607",0.0306808352470398
"16608",0.0259705893695354
"16609",0.0224653426557779
"16610",0.0206471122801304
"16611",0.0200301203876734
"16612",0.0218153521418571
"16613",0.0223801154643297
"16614",0.0223571583628654
"16615",0.0223145447671413
"16616",0.0210669692605734
"16617",0.0246153604239225
"16618",0.0215538125485182
"16619",0.0257067643105984
"16620",0.0280899982899427
"16621",0.0298375263810158
"16622",0.0279908273369074
"16623",0.027291564270854
"16624",0.02964604832232
"16625",0.0338561944663525
"16626",0.0345264300704002
"16627",0.0352719463407993
"16628",0.032320398837328
"16629",0.0335091650485992
"16630",0.030434587970376
"16631",0.0339070744812489
"16632",0.0326770208775997
"16633",0.0351020246744156
"16634",0.0322367697954178
"16635",0.0287002194672823
"16636",0.0274412073194981
"16637",0.0314632132649422
"16638",0.0367504842579365
"16639",0.039082944393158
"16640",0.0366591960191727
"16641",0.0330409072339535
"16642",0.0335817225277424
"16643",0.0359270237386227
"16644",0.0452216379344463
"16645",0.0493587516248226
"16646",0.0518051311373711
"16647",0.0506328046321869
"16648",0.0540420338511467
"16649",0.0585108287632465
"16650",0.0661623179912567
"16651",0.0710617154836655
"16652",0.0708146616816521
"16653",0.0696335807442665
"16654",0.0741279572248459
"16655",0.0818016901612282
"16656",0.0886304751038551
"16657",0.0925241112709045
"16658",0.088189385831356
"16659",0.0866743177175522
"16660",0.0876863375306129
"16661",0.103197202086449
"16662",0.122373566031456
"16663",0.140693604946136
"16664",0.0432741791009903
"16665",0.0600170083343983
"16666",0.0743273347616196
"16667",0.0735975354909897
"16668",0.0724772289395332
"16669",0.0701392814517021
"16670",0.0725483819842339
"16671",0.0789060965180397
"16672",0.0953818410634995
"16673",0.113104477524757
"16674",0.123199790716171
"16675",0.119801811873913
"16676",0.120472654700279
"16677",0.120938360691071
"16678",0.143517434597015
"16679",0.183844804763794
"16680",0.234944030642509
"16681",0.268219828605652
"16682",0.285277128219604
"16683",0.304070770740509
"16684",0.3520447909832
"16685",0.408759742975235
"16686",0.44917494058609
"16687",0.457458645105362
"16688",0.433833658695221
"16689",0.40081974864006
"16690",0.361774355173111
"16691",0.349510133266449
"16692",0.344315886497498
"16693",0.352837532758713
"16694",0.349991977214813
"16695",0.341294169425964
"16696",0.328790605068207
"16697",0.321295917034149
"16698",0.322870910167694
"16699",0.323060542345047
"16700",0.322450578212738
"16701",0.316482335329056
"16702",0.302814871072769
"16703",0.288181275129318
"16704",0.279316872358322
"16705",0.279641181230545
"16706",0.284595191478729
"16707",0.279964745044708
"16708",0.264301687479019
"16709",0.252549082040787
"16710",0.24506288766861
"16711",0.240798428654671
"16712",0.234492167830467
"16713",0.224345490336418
"16714",0.219130203127861
"16715",0.202558994293213
"16716",0.190549299120903
"16717",0.178050145506859
"16718",0.17527762055397
"16719",0.170402824878693
"16720",0.161118224263191
"16721",0.151404052972794
"16722",0.140727818012238
"16723",0.1347476541996
"16724",0.128764241933823
"16725",0.130392506718636
"16726",0.126066327095032
"16727",0.115811534225941
"16728",0.103289090096951
"16729",0.0990627706050873
"16730",0.100725792348385
"16731",0.103639177978039
"16732",0.102386929094791
"16733",0.0986972823739052
"16734",0.0908616855740547
"16735",0.0868052169680595
"16736",0.084585040807724
"16737",0.0884249433875084
"16738",0.0890664830803871
"16739",0.0848848819732666
"16740",0.072324737906456
"16741",0.0610037408769131
"16742",0.0556952059268951
"16743",0.0527759529650211
"16744",0.0540646202862263
"16745",0.0487214103341103
"16746",0.0445205457508564
"16747",0.0349438972771168
"16748",0.0325378738343716
"16749",0.0331186763942242
"16750",0.0397021137177944
"16751",0.0343657620251179
"16752",0.0290257856249809
"16753",0.0218680035322905
"16754",0.0230392552912235
"16755",0.0224023908376694
"16756",0.0265865474939346
"16757",0.0289017260074615
"16758",0.0294470470398664
"16759",0.0281805638223886
"16760",0.0263876784592867
"16761",0.0299654491245747
"16762",0.0281152129173279
"16763",0.0286613311618567
"16764",0.0286582745611668
"16765",0.0279908962547779
"16766",0.028562780469656
"16767",0.0290518701076508
"16768",0.0308503732085228
"16769",0.0332942046225071
"16770",0.0333510972559452
"16771",0.0346780084073544
"16772",0.0329179763793945
"16773",0.0323782786726952
"16774",0.0299010761082172
"16775",0.033996045589447
"16776",0.0339354164898396
"16777",0.0321434028446674
"16778",0.0274093970656395
"16779",0.0244382731616497
"16780",0.0262175053358078
"16781",0.0285494532436132
"16782",0.0308977849781513
"16783",0.0331984721124172
"16784",0.0318967364728451
"16785",0.0312082748860121
"16786",0.0299730803817511
"16787",0.0335254333913326
"16788",0.0399427115917206
"16789",0.0435200817883015
"16790",0.0454067140817642
"16791",0.0465178713202477
"16792",0.0522446259856224
"16793",0.0584458522498608
"16794",0.0684674680233002
"16795",0.0728098824620247
"16796",0.0696332678198814
"16797",0.0672564283013344
"16798",0.0699006617069244
"16799",0.0792807340621948
"16800",0.0879276096820831
"16801",0.0960449278354645
"16802",0.0953637585043907
"16803",0.0937018766999245
"16804",0.0933414697647095
"16805",0.104035399854183
"16806",0.121585741639137
"16807",0.142690300941467
"16808",0.0400727801024914
"16809",0.0515329092741013
"16810",0.0624633058905602
"16811",0.0678109005093575
"16812",0.0756802335381508
"16813",0.0826976895332336
"16814",0.0891759991645813
"16815",0.0858857333660126
"16816",0.0923247039318085
"16817",0.0952120795845985
"16818",0.106704153120518
"16819",0.104314662516117
"16820",0.113148309290409
"16821",0.129033103585243
"16822",0.164533123373985
"16823",0.205741330981255
"16824",0.224148035049438
"16825",0.211472734808922
"16826",0.192094206809998
"16827",0.189762607216835
"16828",0.26381653547287
"16829",0.364513248205185
"16830",0.44557511806488
"16831",0.463052779436111
"16832",0.428185790777206
"16833",0.396714985370636
"16834",0.358923554420471
"16835",0.347208321094513
"16836",0.340843915939331
"16837",0.346012473106384
"16838",0.3449946641922
"16839",0.338089913129807
"16840",0.329378515481949
"16841",0.323276489973068
"16842",0.327216625213623
"16843",0.328791558742523
"16844",0.329759806394577
"16845",0.322998136281967
"16846",0.308601975440979
"16847",0.294406026601791
"16848",0.28443455696106
"16849",0.28340670466423
"16850",0.282398015260696
"16851",0.277946591377258
"16852",0.262648403644562
"16853",0.252567112445831
"16854",0.242103770375252
"16855",0.237384006381035
"16856",0.226700499653816
"16857",0.214858338236809
"16858",0.209643051028252
"16859",0.199156582355499
"16860",0.188877895474434
"16861",0.176072031259537
"16862",0.171977624297142
"16863",0.170196235179901
"16864",0.16121831536293
"16865",0.151314601302147
"16866",0.13749086856842
"16867",0.130762353539467
"16868",0.12358646094799
"16869",0.129470735788345
"16870",0.125825807452202
"16871",0.116076596081257
"16872",0.0993634834885597
"16873",0.0958559215068817
"16874",0.0971101224422455
"16875",0.101383857429028
"16876",0.0994799360632896
"16877",0.0981669947504997
"16878",0.0945552140474319
"16879",0.0935981124639511
"16880",0.0919784978032112
"16881",0.0951698794960976
"16882",0.095760278403759
"16883",0.0909813046455383
"16884",0.0764897689223289
"16885",0.0650783628225327
"16886",0.0615328811109066
"16887",0.0605492293834686
"16888",0.0630581900477409
"16889",0.0564709603786469
"16890",0.053957462310791
"16891",0.0431504100561142
"16892",0.0408357195556164
"16893",0.0379169173538685
"16894",0.0439550690352917
"16895",0.0368038229644299
"16896",0.0326491184532642
"16897",0.0224817674607038
"16898",0.0236530192196369
"16899",0.0230194553732872
"16900",0.0284146405756474
"16901",0.0324827618896961
"16902",0.0317876040935516
"16903",0.0293166544288397
"16904",0.0257773902267218
"16905",0.0287513323128223
"16906",0.0280800014734268
"16907",0.0310442559421062
"16908",0.0292201973497868
"16909",0.0279745105654001
"16910",0.0255468264222145
"16911",0.027329359203577
"16912",0.0303743425756693
"16913",0.0340583324432373
"16914",0.0352085903286934
"16915",0.0334155783057213
"16916",0.0292015448212624
"16917",0.0251221042126417
"16918",0.0227453950792551
"16919",0.0280670523643494
"16920",0.0304403938353062
"16921",0.0298431254923344
"16922",0.024450808763504
"16923",0.0220197942107916
"16924",0.0249905753880739
"16925",0.0279808323830366
"16926",0.0309710893779993
"16927",0.032089538872242
"16928",0.0319757536053658
"16929",0.0318339243531227
"16930",0.0305984951555729
"16931",0.0346952229738235
"16932",0.0381547808647156
"16933",0.0416667126119137
"16934",0.0416703596711159
"16935",0.0422579571604729
"16936",0.0474496893584728
"16937",0.0567653700709343
"16938",0.0691393911838531
"16939",0.073500968515873
"16940",0.0697951838374138
"16941",0.067890889942646
"16942",0.072176955640316
"16943",0.0791032388806343
"16944",0.0889468193054199
"16945",0.0978882238268852
"16946",0.0984887257218361
"16947",0.0936973765492439
"16948",0.0905993580818176
"16949",0.0987975671887398
"16950",0.113340400159359
"16951",0.14050780236721
"16952",0.0217621028423309
"16953",0.0294717215001583
"16954",0.0341854095458984
"16955",0.0340613685548306
"16956",0.0352584272623062
"16957",0.0413809604942799
"16958",0.0505158752202988
"16959",0.0625085085630417
"16960",0.0811434537172318
"16961",0.0952165871858597
"16962",0.103968441486359
"16963",0.0952727794647217
"16964",0.0934231653809547
"16965",0.0962384343147278
"16966",0.120072320103645
"16967",0.135385021567345
"16968",0.153347626328468
"16969",0.169676661491394
"16970",0.190640240907669
"16971",0.2056695073843
"16972",0.19414210319519
"16973",0.164099156856537
"16974",0.137816250324249
"16975",0.122560776770115
"16976",0.205220133066177
"16977",0.329637318849564
"16978",0.443403840065002
"16979",0.464772075414658
"16980",0.419886946678162
"16981",0.38817286491394
"16982",0.362296938896179
"16983",0.354572653770447
"16984",0.347185105085373
"16985",0.349714279174805
"16986",0.348513305187225
"16987",0.341620206832886
"16988",0.326028347015381
"16989",0.317785412073135
"16990",0.313846349716187
"16991",0.315819531679153
"16992",0.317912936210632
"16993",0.31330794095993
"16994",0.303842186927795
"16995",0.29412505030632
"16996",0.285346567630768
"16997",0.279970556497574
"16998",0.273940742015839
"16999",0.273086488246918
"17000",0.259152710437775
"17001",0.246853306889534
"17002",0.230685517191887
"17003",0.225686520338058
"17004",0.2181496322155
"17005",0.209036603569984
"17006",0.200031965970993
"17007",0.189663007855415
"17008",0.178423434495926
"17009",0.170790493488312
"17010",0.166996255517006
"17011",0.164334237575531
"17012",0.157155871391296
"17013",0.14729069173336
"17014",0.137170508503914
"17015",0.128141954541206
"17016",0.12097892165184
"17017",0.124470509588718
"17018",0.121953248977661
"17019",0.113374039530754
"17020",0.0978780314326286
"17021",0.0920576527714729
"17022",0.0916411429643631
"17023",0.097815603017807
"17024",0.101259268820286
"17025",0.102924183011055
"17026",0.102273195981979
"17027",0.100785806775093
