"","unique_id","aoi_pix","mn_spa_cvr","periods","na_periods","ts_mean","ts_max","p_mean_ovr","p_max_ovr","p_obs_ovr","region"
"79",16626338,4,0.809808612440191,209,35,14.7313218390805,199,0.0239234449760766,0.0813397129186603,0.0428360413589365,"Florida"
"80",21480832,21,0.790840738209159,209,28,20.5240155300895,210,0,0.435406698564593,0.0901757418611351,"Florida"
"81",21473308,14,0.789815447710185,209,24,22.7861958461958,169,0.00956937799043062,0.330143540669856,0.0744266551276504,"Florida"
"82",21473316,8,0.833133971291866,209,25,18.2236542443064,193,0.00956937799043062,0.291866028708134,0.0933237616654702,"Florida"
"83",21477332,4,0.840909090909091,209,27,29.0494505494506,197,0.0861244019138756,0.244019138755981,0.137980085348506,"Florida"
"84",21477442,666,0.863248415879995,209,15,68.2925017018033,232,0.205741626794258,0.913875598086124,0.397673083164807,"Florida"
"85",21477494,55,0.801304915180513,209,20,23.3537661931768,207,0.0143540669856459,0.636363636363636,0.0877212029095647,"Florida"
"86",21489802,114,0.780114161000588,209,22,33.7335083354196,207,0.0334928229665072,0.698564593301435,0.143863990961425,"Florida"
"87",21489806,6,0.828548644338118,209,30,21.9303538175047,191,0.0382775119617225,0.181818181818182,0.0769971126082772,"Florida"
"88",21489832,10,0.802870813397129,209,27,12.1973857491715,174,0.00478468899521531,0.143540669856459,0.0262216924910608,"Florida"
"89",21489874,122,0.770491803278688,209,19,35.0082530225004,226,0.0478468899521531,0.818181818181818,0.167820421459839,"Florida"
"90",21480654,4,0.849282296650718,209,29,22.9560185185185,183,0.0239234449760766,0.210526315789474,0.0929577464788732,"Florida"
"91",21480660,6,0.834928229665072,209,26,19.4034608378871,199,0.0239234449760766,0.311004784688995,0.106972301814709,"Florida"
"92",21484390,168,0.819862155388471,209,17,26.0672321784159,211,0.00478468899521531,0.717703349282297,0.0928196755479904,"Florida"
"93",21480452,36,0.82668793195109,209,23,16.3428397313913,191,0.00478468899521531,0.444976076555024,0.052411575562701,"Florida"
"94",21480490,8,0.865430622009569,209,22,20.2102431881844,176,0.0191387559808612,0.15311004784689,0.0442294402211472,"Florida"
"95",21473412,4,0.819377990430622,209,28,18.0262430939227,192,0.0191387559808612,0.210526315789474,0.091970802919708,"Florida"
"96",21475652,131,0.858358596004237,209,20,74.2914085989843,229,0.301435406698565,0.861244019138756,0.410237862218629,"Florida"
"97",166757639,16,0.77811004784689,209,27,15.3749070831488,194,0,0.196172248803828,0.0349730976172175,"Florida"
"98",166757631,37,0.758696495538601,209,23,13.9855126471426,197,0,0.229665071770335,0.0255667291631157,"Florida"
"99",166757656,15810,0.89216231020885,209,13,38.3323190429481,249,0.00478468899521531,0.937799043062201,0.140373878505259,"Florida"
"100",166757640,221,0.854315962675096,209,17,50.3747220762189,214,0.138755980861244,0.832535885167464,0.2454637607704,"Florida"
